year_edition,name,rider_url,team,team_url,bib_number,nationality,birthdate,place_of_birth,height,weight,current_pcs_rank,current_uci_world_rank,speciality_one_day_races,speciality_gc,speciality_time_trial,speciality_sprint,speciality_climber,speciality_hills
2020,PEDERSEN Mads,mads-pedersen,Trek - Segafredo (WT),team/trek-segafredo-2020,105,DK,1995-12-18,Tølløse,1.8,76.0,4.0,3.0,4667,1527,1777,2738,448,3274
2020,SKUJIŅŠ Toms,toms-skujins,Trek - Segafredo (WT),team/trek-segafredo-2020,106,LV,1991-6-15,Sigulda,1.81,70.0,77.0,42.0,2776,948,353,739,1296,1301
2020,STUYVEN Jasper,jasper-stuyven,Trek - Segafredo (WT),team/trek-segafredo-2020,107,BE,1992-4-17, Leuven,1.87,78.0,,,4842,1314,284,1602,697,3441
2020,THEUNS Edward,edward-theuns,Trek - Segafredo (WT),team/trek-segafredo-2020,108,BE,1991-4-30,Gent,1.83,72.0,,,2741,676,131,1622,26,1007
2020,VAN AVERMAET Greg,greg-van-avermaet,CCC Team (WT),team/ccc-team-2020,111,BE,1985-5-17,Lokeren,1.81,74.0,,,11652,3805,577,1339,3438,6051
2020,DE MARCHI Alessandro,alessandro-de-marchi,CCC Team (WT),team/ccc-team-2020,112,IT,1986-5-19,San Daniele del Friuli,1.81,65.0,,,1059,646,519,0,1506,836
2020,GESCHKE Simon,simon-geschke,CCC Team (WT),team/ccc-team-2020,113,DE,1986-3-13,Berlin,1.71,64.0,,,1572,1563,668,24,1657,1033
2020,HIRT Jan,jan-hirt,CCC Team (WT),team/ccc-team-2020,114,CZ,1991-1-21,Třebíč,1.81,62.0,,,129,1855,30,8,1636,128
2020,KOCH Jonas,jonas-koch,CCC Team (WT),team/ccc-team-2020,115,DE,1993-6-25,Schwäbisch Hall,1.87,75.0,,,625,367,36,233,116,664
2020,SCHÄR Michael,michael-schar,CCC Team (WT),team/ccc-team-2020,116,CH,1986-9-29,Geuensee,1.98,78.0,,,802,971,154,18,116,180
2020,TRENTIN Matteo,matteo-trentin,CCC Team (WT),team/ccc-team-2020,117,IT,1989-8-2,Borgo Valsugana,1.79,74.0,86.0,100.0,5446,1019,334,1994,1014,4131
2020,ZAKARIN Ilnur,ilnur-zakarin,CCC Team (WT),team/ccc-team-2020,118,RU,1989-9-15,Naberezjnye Tsjelny,1.87,67.0,,,416,3286,1200,10,2876,760
2020,MARTIN Guillaume,guillaume-martin,Cofidis (WT),team/cofidis-2020,121,FR,1993-6-9,Paris,1.73,55.0,56.0,86.0,2570,3896,10,81,4014,1760
2020,CONSONNI Simone,simone-consonni,Cofidis (WT),team/cofidis-2020,122,IT,1994-9-12,Ponte San Pietro,1.65,60.0,,,1588,348,25,1296,82,1450
2020,EDET Nicolas,nicolas-edet,Cofidis (WT),team/cofidis-2020,123,FR,1987-12-2,La Ferté-Bernard,1.76,60.0,,,475,1575,78,0,1012,448
2020,HERRADA Jesús,jesus-herrada-lopez,Cofidis (WT),team/cofidis-2020,124,ES,1990-7-26,Mota del Cuervo,1.83,70.0,,,2089,2338,946,481,2060,1406
2020,LAPORTE Christophe,christophe-laporte,Cofidis (WT),team/cofidis-2020,125,FR,1992-12-11,La Seyne-sur-Mer,1.91,76.0,75.0,67.0,4166,950,901,2068,368,1738
2020,PEREZ Anthony,anthony-perez,Cofidis (WT),team/cofidis-2020,126,FR,1991-4-22,Toulouse,1.9,70.0,,,595,542,302,47,290,362
2020,PÉRICHON Pierre-Luc,pierre-luc-perichon,Cofidis (WT),team/cofidis-2020,127,FR,1987-1-4,Bourg-en-Bresse,1.82,69.0,,,735,708,220,56,250,318
2020,VIVIANI Elia,elia-viviani,Cofidis (WT),team/cofidis-2020,128,IT,1989-2-7, Isola della Scala,1.78,67.0,,,5100,993,160,7758,276,2721
2020,POGAČAR Tadej,tadej-pogacar,UAE Team Emirates (WT),team/uae-team-emirates-2020,131,SI,1998-9-21,Klanec,1.76,66.0,1.0,1.0,7677,6844,2703,194,8498,3706
2020,ARU Fabio,fabio-aru,UAE Team Emirates (WT),team/uae-team-emirates-2020,132,IT,1990-7-3,San Gavino Monreale,1.83,63.0,,,932,3573,580,20,4035,1115
2020,DE LA CRUZ David,david-de-la-cruz,UAE Team Emirates (WT),team/uae-team-emirates-2020,133,ES,1989-5-6,Sabadell,1.82,66.0,,,194,2737,1060,18,2482,771
2020,FORMOLO Davide,davide-formolo,UAE Team Emirates (WT),team/uae-team-emirates-2020,134,IT,1992-10-25,Negrar,1.82,62.0,,,1686,2397,166,11,2710,1316
2020,KRISTOFF Alexander,alexander-kristoff,UAE Team Emirates (WT),team/uae-team-emirates-2020,135,NO,1987-7-5,Stavanger,1.83,78.0,61.0,59.0,11319,2254,301,10136,480,5284
2020,LAENGEN Vegard Stake,vegard-stake-laengen,UAE Team Emirates (WT),team/uae-team-emirates-2020,136,NO,1989-2-7,Fredrikstad,1.95,79.0,,,569,748,382,0,269,175
2020,MARCATO Marco,marco-marcato,UAE Team Emirates (WT),team/uae-team-emirates-2020,137,IT,1984-2-11,San Donà di Piave,1.74,67.0,,,3321,1701,156,84,428,785
2020,POLANC Jan,jan-polanc,UAE Team Emirates (WT),team/uae-team-emirates-2020,138,SI,1992-5-6,Kranj,1.72,62.0,,,782,1536,404,74,1289,702
2020,LÓPEZ Miguel Ángel,miguel-angel-lopez,Astana Pro Team (WT),team/astana-pro-team-2020,141,CO,1994-2-4,Pesca,1.64,59.0,,,326,3497,752,122,4108,856
2020,FRAILE Omar,omar-fraile,Astana Pro Team (WT),team/astana-pro-team-2020,142,ES,1990-7-17,Santurtzi,1.84,72.0,,,373,675,169,37,980,648
2020,HOULE Hugo,hugo-houle,Astana Pro Team (WT),team/astana-pro-team-2020,143,CA,1990-9-27,Sainte-Perpétue,1.82,72.0,,,761,1004,700,254,484,738
2020,IZAGIRRE Gorka,gorka-izagirre,Astana Pro Team (WT),team/astana-pro-team-2020,144,ES,1987-10-7,Ormaiztegi,1.76,66.0,,,1422,2362,764,68,1924,1458
2020,IZAGIRRE Ion,ion-izagirre,Astana Pro Team (WT),team/astana-pro-team-2020,145,ES,1989-2-4,Ormaiztegi,1.73,60.0,,90.0,2008,5429,3017,172,4548,2284
2020,LUTSENKO Alexey,aleksey-lutsenko,Astana Pro Team (WT),team/astana-pro-team-2020,146,KZ,1992-9-7,Petropavl,1.74,74.0,,,2420,3216,1121,972,2690,1676
2020,SÁNCHEZ Luis León,luis-leon-sanchez,Astana Pro Team (WT),team/astana-pro-team-2020,147,ES,1983-11-24,Mula,1.86,73.0,,,2016,5925,2994,72,3076,2537
2020,TEJADA Harold,harold-tejada,Astana Pro Team (WT),team/astana-pro-team-2020,148,CO,1997-4-27,Pitalito,1.8,63.0,,,96,760,318,8,658,662
2020,EWAN Caleb,caleb-ewan,Lotto Soudal (WT),team/lotto-soudal-2020,151,AU,1994-7-11,Sydney,1.65,69.0,,,2567,333,148,4395,186,2164
2020,CRAS Steff,steff-cras,Lotto Soudal (WT),team/lotto-soudal-2020,152,BE,1996-2-13,Geel,1.83,65.0,,,264,1016,70,34,894,432
2020,DE BUYST Jasper,jasper-de-buyst,Lotto Soudal (WT),team/lotto-soudal-2020,153,BE,1993-11-24, Asse,1.79,72.0,,,1683,675,128,902,160,885
2020,DE GENDT Thomas,thomas-de-gendt,Lotto Soudal (WT),team/lotto-soudal-2020,154,BE,1986-11-6, Sint-Niklaas,1.79,73.0,,,248,1307,2235,60,1632,1388
2020,DEGENKOLB John,john-degenkolb,Lotto Soudal (WT),team/lotto-soudal-2020,155,DE,1989-1-7,Gera,1.8,82.0,,,6464,1231,297,3248,315,3315
2020,FRISON Frederik,frederik-frison,Lotto Soudal (WT),team/lotto-soudal-2020,156,BE,1992-7-28,Geel,1.93,84.0,,,482,136,281,176,1,9
2020,GILBERT Philippe,philippe-gilbert,Lotto Soudal (WT),team/lotto-soudal-2020,157,BE,1982-7-5,Verviers,1.78,75.0,,,12530,4215,1430,1094,3214,5300
2020,KLUGE Roger,roger-kluge,Lotto Soudal (WT),team/lotto-soudal-2020,158,DE,1986-2-5,Eisenhüttenstadt,1.92,83.0,,,472,515,490,259,68,174
2020,YATES Adam,adam-yates,Mitchelton-Scott (WT),team/mitchelton-scott-2020,161,GB,1992-8-7,Bury,1.73,58.0,14.0,18.0,2349,7079,1216,64,7222,2004
2020,BAUER Jack,jack-bauer,Mitchelton-Scott (WT),team/mitchelton-scott-2020,162,NZ,1985-4-7,Takaka,1.91,74.0,,,702,775,773,60,120,206
2020,BEWLEY Sam,sam-bewley,Mitchelton-Scott (WT),team/mitchelton-scott-2020,163,NZ,1987-7-22,Rotorua,1.91,81.0,,,30,261,320,10,0,3
2020,CHAVES Esteban,johan-esteban-chaves,Mitchelton-Scott (WT),team/mitchelton-scott-2020,164,CO,1990-1-17,Bogota,1.64,55.0,,,1249,3376,225,164,3806,1415
2020,IMPEY Daryl,daryl-impey,Mitchelton-Scott (WT),team/mitchelton-scott-2020,165,ZA,1984-12-6,Johannesburg,1.81,72.0,,,1785,1893,1031,285,1122,2818
2020,JUUL-JENSEN Christopher,christopher-juul-jensen,Mitchelton-Scott (WT),team/mitchelton-scott-2020,166,DK,1989-7-6,Kilmacanogue,1.83,73.0,,,697,1137,357,2,154,218
2020,MEZGEC Luka,luka-mezgec,Mitchelton-Scott (WT),team/mitchelton-scott-2020,167,SI,1988-6-27,Kranj,1.83,72.0,,,1611,640,33,1195,238,2216
2020,NIEVE Mikel,mikel-nieve,Mitchelton-Scott (WT),team/mitchelton-scott-2020,168,ES,1984-5-26,Leitza,1.73,62.0,,,811,3608,31,0,4074,486
2020,MARTIN Dan,dan-martin,Israel Start-Up Nation (WT),team/israel-start-up-nation-2020,171,IE,1986-8-20,Birmingham,1.75,59.0,,,3462,6005,454,20,6652,2384
2020,GREIPEL André,andre-greipel,Israel Start-Up Nation (WT),team/israel-start-up-nation-2020,172,DE,1982-7-16,Rostock,1.84,80.0,,,4643,1935,529,5032,278,2225
2020,HERMANS Ben,ben-hermans,Israel Start-Up Nation (WT),team/israel-start-up-nation-2020,173,BE,1986-6-8,Hasselt,1.86,72.0,,,1635,3508,617,16,1752,912
2020,HOFSTETTER Hugo,hugo-hofstetter,Israel Start-Up Nation (WT),team/israel-start-up-nation-2020,174,FR,1994-2-13,Altkirch,1.7,66.0,,,3247,175,0,2162,29,933
2020,NEILANDS Krists,krists-neilands,Israel Start-Up Nation (WT),team/israel-start-up-nation-2020,175,LV,1994-8-18,Kuldīga,1.89,69.0,,,789,722,250,96,428,625
2020,NIV Guy,guy-niv,Israel Start-Up Nation (WT),team/israel-start-up-nation-2020,176,IL,1994-3-8,Misgav,1.68,58.0,,,27,169,55,0,33,14
2020,POLITT Nils,nils-politt,Israel Start-Up Nation (WT),team/israel-start-up-nation-2020,177,DE,1994-3-6,Cologne,1.92,80.0,,,2248,1025,1244,472,152,1439
2020,VAN ASBROECK Tom,tom-van-asbroeck,Israel Start-Up Nation (WT),team/israel-start-up-nation-2020,178,BE,1990-4-19,Aalst,1.82,72.0,,,3231,532,21,3536,134,813
2020,BONIFAZIO Niccolò,niccolo-bonifazio,Team Total Direct Energie (PRT),team/team-total-direct-energie-2020,181,IT,1993-10-29,Coni,1.76,72.0,,,1624,420,48,1546,96,1202
2020,BURGAUDEAU Mathieu,mathieu-burgaudeau,Team Total Direct Energie (PRT),team/team-total-direct-energie-2020,182,FR,1998-11-17,Noirmoutier-en-l'Île,1.68,61.0,,,761,513,28,18,572,782
2020,CALMEJANE Lilian,lilian-calmejane,Team Total Direct Energie (PRT),team/team-total-direct-energie-2020,183,FR,1992-12-6,Albi,1.84,70.0,,,1061,1317,188,178,1055,1059
2020,COUSIN Jérôme,jerome-cousin,Team Total Direct Energie (PRT),team/team-total-direct-energie-2020,184,FR,1989-6-5,Saint-Sébastien-sur-Loire,1.8,74.0,,,89,437,49,9,102,90
2020,GRELLIER Fabien,fabien-grellier,Team Total Direct Energie (PRT),team/team-total-direct-energie-2020,185,FR,1994-10-31,La Roche-sur-Yon,1.8,65.0,,,229,200,17,34,76,134
2020,SICARD Romain,romain-sicard,Team Total Direct Energie (PRT),team/team-total-direct-energie-2020,186,FR,1988-1-1,Bayonne,1.79,63.0,,,390,1096,340,4,546,208
2020,SOUPE Geoffrey,geoffrey-soupe,Team Total Direct Energie (PRT),team/team-total-direct-energie-2020,187,FR,1988-3-22,Viriat,1.77,70.0,,,222,402,154,380,72,228
2020,TURGIS Anthony,anthony-turgis,Team Total Direct Energie (PRT),team/team-total-direct-energie-2020,188,FR,1994-5-16,Bourg-la-Reine,1.78,70.0,,,2398,819,184,624,178,1058
2020,NIZZOLO Giacomo,giacomo-nizzolo,NTT Pro Cycling (WT),team/ntt-pro-cycling-2020,191,IT,1989-1-30,Milan,1.84,72.0,,,4837,564,234,3604,184,2186
2020,BOASSON HAGEN Edvald,edvald-boasson-hagen,NTT Pro Cycling (WT),team/ntt-pro-cycling-2020,192,NO,1987-5-17,Rudsbygd,1.8,75.0,,,4411,3655,2967,1888,1012,4388
2020,GIBBONS Ryan,ryan-gibbons,NTT Pro Cycling (WT),team/ntt-pro-cycling-2020,193,ZA,1994-8-13,Johannesburg,1.82,70.0,,,926,513,411,522,320,1004
2020,GOGL Michael,michael-gogl,NTT Pro Cycling (WT),team/ntt-pro-cycling-2020,194,AT,1993-11-4,Gmunden,1.86,71.0,,,583,486,76,34,292,364
2020,VALGREN Michael,michael-valgren-andersen,NTT Pro Cycling (WT),team/ntt-pro-cycling-2020,195,DK,1992-2-7,Østerild,1.79,71.0,,,2927,1193,453,446,1013,1864
2020,KREUZIGER Roman,roman-kreuziger,NTT Pro Cycling (WT),team/ntt-pro-cycling-2020,196,CZ,1986-5-6,Moravská Třebová,1.83,65.0,,,2417,5077,2171,49,4204,1572
2020,POZZOVIVO Domenico,domenico-pozzovivo,NTT Pro Cycling (WT),team/ntt-pro-cycling-2020,197,IT,1982-11-30,Policoro,1.65,53.0,,,2678,6519,819,45,6306,1833
2020,WALSCHEID Max,max-walscheid,NTT Pro Cycling (WT),team/ntt-pro-cycling-2020,198,DE,1993-6-13,Neuwied,1.99,90.0,,,1695,333,967,1969,17,410
2020,BENOOT Tiesj,tiesj-benoot,Team Sunweb (WT),team/team-sunweb-2020,201,BE,1994-3-11,Ghent,1.9,72.0,87.0,55.0,5252,1912,83,932,2687,3018
2020,ARNDT Nikias,nikias-arndt,Team Sunweb (WT),team/team-sunweb-2020,202,DE,1991-11-18,Buchholz in der Nordheide,1.87,77.5,,,895,795,1018,404,467,1651
2020,BOL Cees,cees-bol,Team Sunweb (WT),team/team-sunweb-2020,203,NL,1995-7-27,Zaandam,1.94,83.0,,,939,572,306,1265,39,748
2020,HIRSCHI Marc,marc-hirschi,Team Sunweb (WT),team/team-sunweb-2020,204,CH,1998-8-24,Bern,1.74,61.0,8.0,13.0,5025,1436,334,75,2170,2298
2020,KRAGH ANDERSEN Søren,soren-kragh-andersen,Team Sunweb (WT),team/team-sunweb-2020,205,DK,1994-8-10,Strib,1.78,73.0,,,1517,1406,1847,742,422,1390
2020,NIEUWENHUIS Joris,joris-nieuwenhuis,Team Sunweb (WT),team/team-sunweb-2020,206,NL,1996-2-11,Doetinchem,1.85,71.0,,,250,161,18,103,28,156
2020,PEDERSEN Casper,casper-pedersen,Team Sunweb (WT),team/team-sunweb-2020,207,DK,1996-3-15,Copenhagen,1.86,71.0,,,574,477,303,210,81,303
2020,ROCHE Nicolas,nicolas-roche,Team Sunweb (WT),team/team-sunweb-2020,208,IE,1984-7-3,Conflans-Sainte-Honorine,1.78,70.0,,,1352,3473,672,192,3660,2294
2020,COQUARD Bryan,bryan-coquard,B&B Hotels - Vital Concept p/b KTM (PRT),team/vital-concept-bb-hotels-pb-ktm-2020,211,FR,1992-4-25,Saint-Nazaire,1.71,59.0,,87.0,3161,1240,289,3304,210,2571
2020,BARTHE Cyril,cyril-barthe,B&B Hotels - Vital Concept p/b KTM (PRT),team/vital-concept-bb-hotels-pb-ktm-2020,212,FR,1996-2-14,Sauveterre-de-Béarn,1.84,70.0,,,263,297,9,294,95,434
2020,CHEVALIER Maxime,maxime-chevalier,B&B Hotels - Vital Concept p/b KTM (PRT),team/vital-concept-bb-hotels-pb-ktm-2020,213,FR,1999-5-16,Saint-Nazaire,1.78,60.0,,,87,92,41,12,52,70
2020,DEBUSSCHERE Jens,jens-debusschere,B&B Hotels - Vital Concept p/b KTM (PRT),team/vital-concept-bb-hotels-pb-ktm-2020,214,BE,1989-8-28, Roeselare,1.84,77.0,,,2284,522,65,967,50,328
2020,GAUTIER Cyril,cyril-gautier,B&B Hotels - Vital Concept p/b KTM (PRT),team/vital-concept-bb-hotels-pb-ktm-2020,215,FR,1987-9-26,Plouagat,1.69,65.0,,,1492,1018,95,40,780,726
2020,PACHER Quentin,quentin-pacher,B&B Hotels - Vital Concept p/b KTM (PRT),team/vital-concept-bb-hotels-pb-ktm-2020,216,FR,1992-1-6,Libourne,1.79,62.0,,,876,1051,122,84,1034,1540
2020,REZA Kévin,kevin-reza,B&B Hotels - Vital Concept p/b KTM (PRT),team/vital-concept-bb-hotels-pb-ktm-2020,217,FR,1988-5-18,Versailles,1.86,71.0,,,402,231,47,124,148,816
2020,ROLLAND Pierre,pierre-rolland,B&B Hotels - Vital Concept p/b KTM (PRT),team/vital-concept-bb-hotels-pb-ktm-2020,218,FR,1986-10-10, Gien,1.84,70.0,,,502,3339,250,20,3300,642
2021,POGAČAR Tadej,tadej-pogacar,UAE Team Emirates (WT),team/uae-team-emirates-2021,1,SI,1998-9-21,Klanec,1.76,66.0,1.0,1.0,7677,6844,2703,194,8498,3706
2021,BJERG Mikkel,mikkel-bjerg,UAE Team Emirates (WT),team/uae-team-emirates-2021,2,DK,1998-11-3,Copenhagen ,1.91,78.0,,,511,437,2295,146,116,322
2021,COSTA Rui,rui-costa,UAE Team Emirates (WT),team/uae-team-emirates-2021,3,PT,1986-10-5,Póvoa de Varzim,1.82,69.0,,,4401,6234,1621,97,5354,2698
2021,FORMOLO Davide,davide-formolo,UAE Team Emirates (WT),team/uae-team-emirates-2021,4,IT,1992-10-25,Negrar,1.82,62.0,,,1686,2397,166,11,2710,1316
2021,HIRSCHI Marc,marc-hirschi,UAE Team Emirates (WT),team/uae-team-emirates-2021,5,CH,1998-8-24,Bern,1.74,61.0,8.0,13.0,5025,1436,334,75,2170,2298
2021,LAENGEN Vegard Stake,vegard-stake-laengen,UAE Team Emirates (WT),team/uae-team-emirates-2021,6,NO,1989-2-7,Fredrikstad,1.95,79.0,,,569,748,382,0,269,175
2021,MAJKA Rafał,rafal-majka,UAE Team Emirates (WT),team/uae-team-emirates-2021,7,PL,1989-9-12,Zegartowice,1.73,62.0,,,1184,5689,919,40,6358,1922
2021,MCNULTY Brandon,brandon-mcnulty,UAE Team Emirates (WT),team/uae-team-emirates-2021,8,US,1998-4-2,Phoenix,1.83,69.0,42.0,45.0,1065,2388,2179,54,2074,1044
2021,ROGLIČ Primož,primoz-roglic,Team Jumbo-Visma (WT),team/team-jumbo-visma-2021,11,SI,1989-10-29,Trbovlje,1.77,65.0,12.0,8.0,1877,8104,5706,68,8072,3002
2021,VAN AERT Wout,wout-van-aert,Team Jumbo-Visma (WT),team/team-jumbo-visma-2021,12,BE,1994-9-15,Herentals,1.9,78.0,6.0,4.0,7819,1191,3042,1982,2102,4755
2021,GESINK Robert,robert-gesink,Team Jumbo-Visma (WT),team/team-jumbo-visma-2021,13,NL,1986-5-31,Varsseveld,1.9,70.0,,,2888,5209,1196,30,4250,1400
2021,KRUIJSWIJK Steven,steven-kruijswijk,Team Jumbo-Visma (WT),team/team-jumbo-visma-2021,14,NL,1987-6-7,Nuenen,1.78,63.0,,,344,4479,1440,16,3983,1318
2021,KUSS Sepp,sepp-kuss,Team Jumbo-Visma (WT),team/team-jumbo-visma-2021,15,US,1994-9-13,Durango,1.82,61.0,,,193,2616,315,23,3328,570
2021,MARTIN Tony,tony-martin,Team Jumbo-Visma (WT),team/team-jumbo-visma-2021,16,DE,1985-4-23,Cottbus,1.85,75.0,,,408,3738,10664,165,829,1670
2021,TEUNISSEN Mike,mike-teunissen,Team Jumbo-Visma (WT),team/team-jumbo-visma-2021,17,NL,1992-8-25,Ysselsteyn,1.84,73.0,74.0,79.0,2396,1411,338,1770,192,1434
2021,VINGEGAARD Jonas,jonas-vingegaard,Team Jumbo-Visma (WT),team/team-jumbo-visma-2021,18,DK,1996-12-10,Hillerslev,1.75,58.0,7.0,7.0,320,5026,2064,34,4390,1561
2021,THOMAS Geraint,geraint-thomas,INEOS Grenadiers (WT),team/ineos-grenadiers-2021,21,GB,1986-5-25,Cardiff,1.83,71.0,,,1277,6411,5423,306,4205,2692
2021,CARAPAZ Richard,richard-carapaz,INEOS Grenadiers (WT),team/ineos-grenadiers-2021,22,EC,1993-5-29,El Carmelo,1.7,62.0,15.0,9.0,1262,4060,551,88,4822,1735
2021,CASTROVIEJO Jonathan,jonathan-castroviejo,INEOS Grenadiers (WT),team/ineos-grenadiers-2021,23,ES,1987-4-27,Getxo,1.71,62.0,,,263,2091,4574,1,1080,337
2021,GEOGHEGAN HART Tao,tao-geoghegan-hart,INEOS Grenadiers (WT),team/ineos-grenadiers-2021,24,GB,1995-3-30,London,1.83,65.0,,,262,2709,911,158,2116,658
2021,KWIATKOWSKI Michał,michal-kwiatkowski,INEOS Grenadiers (WT),team/ineos-grenadiers-2021,25,PL,1990-6-2,Chełmża,1.76,68.0,,,4717,3670,3561,281,3312,3584
2021,PORTE Richie,richie-porte,INEOS Grenadiers (WT),team/ineos-grenadiers-2021,26,AU,1985-1-30,Launceston,1.72,62.0,,,334,7697,4287,38,4406,2044
2021,ROWE Luke,luke-rowe,INEOS Grenadiers (WT),team/ineos-grenadiers-2021,27,GB,1990-3-10,Cardiff,1.85,72.0,,,1185,466,142,170,49,413
2021,VAN BAARLE Dylan,dylan-van-baarle,INEOS Grenadiers (WT),team/ineos-grenadiers-2021,28,NL,1992-5-21,Voorburg,1.89,78.0,,,2684,1454,1306,176,514,1496
2021,FROOME Chris,christopher-froome,Israel Start-Up Nation (WT),team/israel-start-up-nation-2021,31,GB,1985-5-20,Nairobi,1.86,68.0,,,385,8296,4389,188,6508,2328
2021,BOIVIN Guillaume,guillaume-boivin,Israel Start-Up Nation (WT),team/israel-start-up-nation-2021,32,CA,1989-5-25,Montreal,1.8,78.0,,,1436,457,153,301,66,362
2021,GOLDSTEIN Omer,omer-goldstein,Israel Start-Up Nation (WT),team/israel-start-up-nation-2021,33,IL,1996-8-13,Misgav,1.74,61.0,,,128,176,211,42,78,177
2021,GREIPEL André,andre-greipel,Israel Start-Up Nation (WT),team/israel-start-up-nation-2021,34,DE,1982-7-16,Rostock,1.84,80.0,,,4643,1935,529,5032,278,2225
2021,HOLLENSTEIN Reto,reto-hollenstein,Israel Start-Up Nation (WT),team/israel-start-up-nation-2021,35,CH,1985-8-22,Frauenfeld,1.97,80.0,,,381,756,653,4,73,166
2021,MARTIN Dan,dan-martin,Israel Start-Up Nation (WT),team/israel-start-up-nation-2021,36,IE,1986-8-20,Birmingham,1.75,59.0,,,3462,6005,454,20,6652,2384
2021,WOODS Michael,michael-woods,Israel Start-Up Nation (WT),team/israel-start-up-nation-2021,37,CA,1986-10-12,Toronto,1.75,62.0,,97.0,3257,2295,40,188,4494,1787
2021,ZABEL Rick,rick-zabel,Israel Start-Up Nation (WT),team/israel-start-up-nation-2021,38,DE,1993-12-7,Unna,1.86,81.0,,,647,337,51,478,95,440
2021,NIBALI Vincenzo,vincenzo-nibali,Trek - Segafredo (WT),team/trek-segafredo-2021,41,IT,1984-11-14,Messina,1.81,65.0,,,4805,9872,3781,274,9273,2889
2021,BERNARD Julien,julien-bernard,Trek - Segafredo (WT),team/trek-segafredo-2021,42,FR,1992-3-17,Nevers,1.76,60.0,,,236,778,43,22,382,298
2021,ELISSONDE Kenny,kenny-elissonde,Trek - Segafredo (WT),team/trek-segafredo-2021,43,FR,1991-7-22, Longjumeau,1.69,52.0,,,287,1246,27,4,1348,324
2021,MOLLEMA Bauke,bauke-mollema,Trek - Segafredo (WT),team/trek-segafredo-2021,44,NL,1986-11-26,Groningen,1.84,64.0,,,5218,6013,2080,179,7443,4110
2021,PEDERSEN Mads,mads-pedersen,Trek - Segafredo (WT),team/trek-segafredo-2021,45,DK,1995-12-18,Tølløse,1.8,76.0,4.0,3.0,4667,1527,1777,2738,448,3274
2021,SKUJIŅŠ Toms,toms-skujins,Trek - Segafredo (WT),team/trek-segafredo-2021,46,LV,1991-6-15,Sigulda,1.81,70.0,77.0,42.0,2776,948,353,739,1296,1301
2021,STUYVEN Jasper,jasper-stuyven,Trek - Segafredo (WT),team/trek-segafredo-2021,47,BE,1992-4-17, Leuven,1.87,78.0,,,4842,1314,284,1602,697,3441
2021,THEUNS Edward,edward-theuns,Trek - Segafredo (WT),team/trek-segafredo-2021,48,BE,1991-4-30,Gent,1.83,72.0,,,2741,676,131,1622,26,1007
2021,ALAPHILIPPE Julian,julian-alaphilippe,Deceuninck - Quick Step (WT),team/deceuninck-quick-step-2021,51,FR,1992-6-11,Saint-Amand-Montrond,1.73,62.0,83.0,80.0,6670,2738,1430,774,5331,4658
2021,ASGREEN Kasper,kasper-asgreen,Deceuninck - Quick Step (WT),team/deceuninck-quick-step-2021,52,DK,1995-2-8,Kolding,1.93,75.0,,,1615,821,2406,303,504,1518
2021,BALLERINI Davide,davide-ballerini,Deceuninck - Quick Step (WT),team/deceuninck-quick-step-2021,53,IT,1994-9-21,Cantù,1.83,71.0,,,1752,215,133,735,222,1346
2021,CATTANEO Mattia,mattia-cattaneo,Deceuninck - Quick Step (WT),team/deceuninck-quick-step-2021,54,IT,1990-10-25,Alzano Lombardo,1.84,67.0,,,753,1574,2179,10,1239,743
2021,CAVENDISH Mark,mark-cavendish,Deceuninck - Quick Step (WT),team/deceuninck-quick-step-2021,55,GB,1985-5-21,Douglas,1.75,70.0,,,3067,1502,712,6826,79,2065
2021,DECLERCQ Tim,tim-declercq,Deceuninck - Quick Step (WT),team/deceuninck-quick-step-2021,56,BE,1989-3-21,Leuven,1.9,78.0,,,765,475,26,442,52,90
2021,DEVENYNS Dries,dries-devenyns,Deceuninck - Quick Step (WT),team/deceuninck-quick-step-2021,57,BE,1983-7-22,Leuven,1.77,65.0,,,1594,1907,796,85,890,1106
2021,MØRKØV Michael,michael-morkov,Deceuninck - Quick Step (WT),team/deceuninck-quick-step-2021,58,DK,1985-4-30,Kokkedal,1.83,71.0,,,1239,978,366,711,143,518
2021,LÓPEZ Miguel Ángel,miguel-angel-lopez,Movistar Team (WT),team/movistar-team-2021,61,CO,1994-2-4,Pesca,1.64,59.0,,,326,3497,752,122,4108,856
2021,ARCAS Jorge,jorge-arcas,Movistar Team (WT),team/movistar-team-2021,62,ES,1992-7-8,Sabiñánigo,1.87,68.0,,,158,265,49,26,84,104
2021,ERVITI Imanol,imanol-erviti,Movistar Team (WT),team/movistar-team-2021,63,ES,1983-11-15,Pamplona,1.9,82.0,,,749,951,437,60,216,328
2021,GARCÍA CORTINA Iván,ivan-garcia-cortina,Movistar Team (WT),team/movistar-team-2021,64,ES,1995-11-20,Gijón,1.83,77.0,,,1821,313,110,763,304,1531
2021,MAS Enric,enric-mas,Movistar Team (WT),team/movistar-team-2021,65,ES,1995-1-7,Artà,1.77,61.0,11.0,11.0,993,4995,666,19,5690,1364
2021,SOLER Marc,marc-soler,Movistar Team (WT),team/movistar-team-2021,66,ES,1993-11-22,Vilanova i la Geltrú,1.86,68.0,,95.0,295,2575,774,8,2949,1244
